107 1823085 11552 
108 1834637 11583 
109 1846220 11545 
110 1857765 11570 
111 1869335 11488 
112 1880823 11451 
113 1892274 11293 
114 1903567 11319 
115 1914886 11262 
116 1926148 11276 
117 1937424 11241 
118 1948665 11165 
119 1959830 11203 
120 1971033 11020 
121 1982053 11023 
122 1993076 10998 
123 2004074 10977 
124 2015051 10960 
125 2026011 10941 
126 2036952 10938 
127 2047890 10859 
128 2058749 10827 
129 2069576 10787 
130 2080363 10724 
131 2091087 10706 
132 2101793 10746 
133 2112539 10659 
134 2123198 10597 
135 2133795 10554 
136 2144349 10509 
137 2154858 10529 
138 2165387 10461 
139 2175848 10451 
140 2186299 10516 
141 2196815 10454 
142 2207269 10421 
143 2217690 10278 
144 2227968 10198 
145 2238166 10205 
146 2248371 10175 
147 2258546 10155 
148 2268701 10142 
149 2278843 10155 
150 2288998 10150 
151 2299148 10113 
152 2309261 10088 
153 2319349 10089 
154 2329438 10101 
155 2339539 10023 
156 2349562 9999 
157 2359561 10009 
158 2369570 9958 
159 2379528 9988 
160 2389516 9964 
161 2399480 9922 
162 2409402 9920 
163 2419322 9869 
164 2429191 9896 
165 2439087 9789 
166 2448876 9779 
167 2458655 9782 
168 2468437 9805 
169 2478242 9756 
170 2487998 9739 
171 2497737 9695 
172 2507432 9708 
173 2517140 9710 
174 2526850 9658 
175 2536508 9674 
176 2546182 9664 
177 2555846 9696 
178 2565542 9669 
179 2575211 9646 
180 2584857 9639 
181 2594496 9647 
182 2604143 9629 
183 2613772 9618 
184 2623390 9634 
185 2633024 9588 
186 2642612 9605 
187 2652217 9580 
188 2661797 9593 
189 2671390 9532 
190 2680922 9538 
191 2690460 9537 
192 2699997 9520 
193 2709517 9480 
194 2718997 9466 
195 2728463 9462 
196 2737925 9417 
197 2747342 9425 
198 2756767 9365 
199 2766132 9380 
200 2775512 9306 
201 2784818 9335 
202 2794153 9272 
203 2803425 9221 
204 2812646 9235 
205 2821881 9208 
206 2831089 9233 
207 2840322 9179 
208 2849501 9205 
209 2858706 9141 
210 2867847 9169 
211 2877016 9131 
212 2886147 9104 
213 2895251 9106 
214 2904357 9084 
215 2913441 9080 
216 2922521 9078 
217 2931599 9085 
218 2940684 9060 
219 2949744 9095 
220 2958839 9063 
221 2967902 9042 
222 2976944 9044 
223 2985988 9043 
224 2995031 9028 
225 3004059 8961 
226 3013020 8966 
227 3021986 8967 
228 3030953 8952 
229 3039905 8957 
230 3048862 8956 
231 3057818 9003 
232 3066821 8913 
233 3075734 8923 
234 3084657 8937 
235 3093594 8903 
236 3102497 8923 
237 3111420 8889 
238 3120309 8855 
239 3129164 8870 
240 3138034 8881 
241 3146915 8842 
242 3155757 8873 
243 3164630 8836 
244 3173466 8811 
245 3182277 8812 
246 3191089 8788 
247 3199877 8770 
248 3208647 8758 
249 3217405 8782 
250 3226187 8733 
251 3234920 8730 
252 3243650 8725 
253 3252375 8735 
254 3261110 8658 
255 3269768 8647 
256 3278415 8631 
257 3287046 8580 
258 3295626 8572 
259 3304198 8582 
260 3312780 8599 
261 3321379 8582 
262 3329961 8585 
263 3338546 8572 
264 3347118 8525 
265 3355643 8530 
266 3364173 8507 
267 3372680 8494 
268 3381174 8492 
269 3389666 8513 
270 3398179 8498 
271 3406677 8436 
272 3415113 8418 
273 3423531 8423 
274 3431954 8417 
275 3440371 8395 
276 3448766 8412 
277 3457178 8408 
278 3465586 8421 
279 3474007 8346 
280 3482353 8365 
281 3490718 8371 
282 3499089 8336 
283 3507425 8304 
284 3515729 8321 
285 3524050 8280 
286 3532330 8277 
287 3540607 8281 
288 3548888 8232 
289 3557120 8210 
290 3565330 8232 
291 3573562 8222 
292 3581784 8200 
293 3589984 8188 
294 3598172 8229 
295 3606401 8174 
296 3614575 8154 
297 3622729 8176 
298 3630905 8176 
299 3639081 8155 
300 3647236 8172 
301 3655408 8128 
302 3663536 8133 
303 3671669 8116 
304 3679785 8148 
305 3687933 8088 
306 3696021 8092 
307 3704113 8094 
308 3712207 8086 
309 3720293 8116 
310 3728409 8074 
311 3736483 8048 
312 3744531 8036 
313 3752567 8016 
314 3760583 8058 
315 3768641 8012 
316 3776653 8029 
317 3784682 8022 
318 3792704 7987 
319 3800691 7962 
320 3808653 7988 
321 3816641 7974 
322 3824615 7960 
323 3832575 7939 
324 3840514 7964 
325 3848478 7918 
326 3856396 7936 
327 3864332 7917 
328 3872249 7900 
329 3880149 7935 
330 3888084 7926 
331 3896010 7898 
332 3903908 7876 
333 3911784 7890 
334 3919674 7863 
335 3927537 7837 
336 3935374 7837 
337 3943211 7832 
338 3951043 7813 
339 3958856 7788 
340 3966644 7781 
341 3974425 7801 
342 3982226 7777 
343 3990003 7801 
344 3997804 7755 
345 4005559 7802 
346 4013361 7725 
347 4021086 7704 
348 4028790 7714 
349 4036504 7702 
350 4044206 7698 
351 4051904 7710 
352 4059614 7701 
353 4067315 7688 
354 4075003 7672 
355 4082675 7639 
356 4090314 7623 
357 4097937 7625 
358 4105562 7665 
359 4113227 7650 
360 4120877 7594 
361 4128471 7586 
362 4136057 7635 
363 4143692 7602 
364 4151294 7607 
365 4158901 7569 
366 4166470 7587 
367 4174057 7572 
368 4181629 7545 
369 4189174 7531 
370 4196705 7542 
371 4204247 7527 
372 4211774 7531 
373 4219305 7556 
374 4226861 7487 
375 4234348 7451 
376 4241799 7457 
377 4249256 7432 
378 4256688 7403 
379 4264091 7417 
380 4271508 7429 
381 4278937 7427 
382 4286364 7433 
383 4293797 7412 
384 4301209 7429 
385 4308638 7421 
386 4316059 7407 
387 4323466 7393 
388 4330859 7375 
389 4338234 7365 
390 4345599 7366 
391 4352965 7386 
392 4360351 7369 
393 4367720 7348 
394 4375068 7323 
395 4382391 7334 
396 4389725 7302 
397 4397027 7297 
398 4404324 7305 
399 4411629 7306 
400 4418935 7316 
401 4426251 7280 
402 4433531 7251 
403 4440782 7277 
404 4448059 7280 
405 4455339 7201 
406 4462540 7194 
407 4469734 7232 
408 4476966 7196 
409 4484162 7212 
410 4491374 7147 
411 4498521 7176 
412 4505697 7151 
413 4512848 7152 
414 4520000 7162 
415 4527162 7137 
416 4534299 7108 
417 4541407 7079 
418 4548486 7062 
419 4555548 7067 
420 4562615 7026 
421 4569641 7020 
422 4576661 7068 
423 4583729 7013 
424 4590742 7048 
425 4597790 7021 
426 4604811 7000 
427 4611811 6994 
428 4618805 7013 
429 4625818 7021 
430 4632839 6978 
431 4639817 6982 
432 4646799 6955 
433 4653754 6969 
434 4660723 6970 
435 4667693 6950 
436 4674643 6918 
437 4681561 6930 
438 4688491 6891 
439 4695382 6894 
440 4702276 6902 
441 4709178 6884 
442 4716062 6894 
443 4722956 6868 
444 4729824 6876 
445 4736700 6872 
446 4743572 6897 
447 4750469 6856 
448 4757325 6829 
449 4764154 6837 
450 4770991 6798 
451 4777789 6811 
452 4784600 6799 
453 4791399 6800 
454 4798199 6789 
455 4804988 6769 
456 4811757 6801 
457 4818558 6750 
458 4825308 6774 
459 4832082 6769 
460 4838851 6772 
461 4845623 6759 
462 4852382 6739 
463 4859121 6720 
464 4865841 6705 
465 4872546 6691 
466 4879237 6715 
467 4885952 6692 
468 4892644 6666 
469 4899310 6684 
470 4905994 6638 
471 4912632 6632 
472 4919264 6645 
473 4925909 6605 
474 4932514 6584 
475 4939098 6606 
476 4945704 6598 
477 4952302 6579 
478 4958881 6579 
479 4965460 6539 
480 4971999 6564 
481 4978563 6534 
482 4985097 6548 
483 4991645 6536 
484 4998181 6519 
485 5004700 6553 
486 5011253 6507 
487 5017760 6507 
488 5024267 6498 
489 5030765 6485 
490 5037250 6505 
491 5043755 6472 
492 5050227 6495 
493 5056722 6484 
494 5063206 6476 
495 5069682 6504 
496 5076186 6463 
497 5082649 6458 
498 5089107 6474 
499 5095581 6439 
500 5102020 6480 
501 5108500 6434 
502 5114934 6429 
503 5121363 6428 
504 5127791 6427 
505 5134218 6437 
506 5140655 6425 
507 5147080 6437 
508 5153517 6430 
509 5159947 6397 
510 5166344 6401 
511 5172745 6384 
512 5179129 6367 
513 5185496 6386 
514 5191882 6381 
515 5198263 6391 
516 5204654 6369 
517 5211023 6365 
518 5217388 6355 
519 5223743 6374 
520 5230117 6346 
521 5236463 6343 
522 5242806 6352 
523 5249158 6357 
524 5255515 6359 
525 5261874 6354 
526 5268228 6376 
527 5274604 6371 
528 5280975 6300 
529 5287275 6320 
530 5293595 6396 
531 5299991 6303 
532 5306294 6328 
533 5312622 6334 
534 5318956 6330 
535 5325286 6313 
536 5331599 6327 
537 5337926 6292 
538 5344218 6287 
539 5350505 6303 
540 5356808 6292 
541 5363100 6294 
542 5369394 6265 
543 5375659 6261 
544 5381920 6290 
545 5388210 6298 
546 5394508 6248 
547 5400756 6256 
548 5407012 6207 
549 5413219 6246 
550 5419465 6238 
551 5425703 6222 
552 5431925 6174 
553 5438099 6182 
554 5444281 6232 
555 5450513 6187 
556 5456700 6163 
557 5462863 6166 
558 5469029 6136 
559 5475165 6117 
560 5481282 6108 
561 5487390 6161 
562 5493551 6090 
563 5499641 6089 
564 5505730 6088 
565 5511818 6082 
566 5517900 6083 
567 5523983 6089 
568 5530072 6060 
569 5536132 6042 
570 5542174 6026 
571 5548200 6030 
572 5554230 6024 
573 5560254 5993 
574 5566247 5961 
575 5572208 5962 
576 5578170 5991 
577 5584161 5962 
578 5590123 5944 
579 5596067 5928 
580 5601995 5939 
581 5607934 5995 
582 5613929 5911 
583 5619840 5939 
584 5625779 5910 
585 5631689 5964 
586 5637653 5892 
587 5643545 5887 
588 5649432 5882 
589 5655314 5890 
590 5661204 5893 
591 5667097 5891 
592 5672988 5885 
593 5678873 5851 
594 5684724 5842 
595 5690566 5880 
596 5696446 5838 
597 5702284 5843 
598 5708127 5813 
599 5713940 5832 
600 5719772 5840 
601 5725612 5816 
602 5731428 5807 
603 5737235 5798 
604 5743033 5813 
605 5748846 5806 
606 5754652 5827 
607 5760479 5817 
608 5766296 5791 
609 5772087 5816 
610 5777903 5787 
611 5783690 5783 
612 5789473 5768 
613 5795241 5802 
614 5801043 5791 
615 5806834 5765 
616 5812599 5729 
617 5818328 5754 
618 5824082 5784 
619 5829866 5759 
620 5835625 5759 
621 5841384 5727 
622 5847111 5717 
623 5852828 5700 
624 5858528 5748 
625 5864276 5747 
626 5870023 5696 
627 5875719 5690 
628 5881409 5699 
629 5887108 5696 
630 5892804 5699 
631 5898503 5693 
632 5904196 5661 
633 5909857 5706 
634 5915563 5706 
635 5921269 5676 
636 5926945 5687 
637 5932632 5647 
638 5938279 5680 
639 5943959 5685 
640 5949644 5621 
641 5955265 5607 
642 5960872 5611 
643 5966483 5626 
644 5972109 5618 
645 5977727 5595 
646 5983322 5579 
647 5988901 5573 
648 5994474 5580 
649 6000054 5548 
650 6005602 5544 
651 6011146 5557 
652 6016703 5521 
653 6022224 5559 
654 6027783 5537 
655 6033320 5494 
656 6038814 5560 
657 6044374 5505 
658 6049879 5534 
659 6055413 5498 
660 6060911 5542 
661 6066453 5512 
662 6071965 5499 
663 6077464 5540 
664 6083004 5496 
665 6088500 5493 
666 6093993 5514 
667 6099507 5562 
668 6105069 5490 
669 6110559 5493 
670 6116052 5450 
671 6121502 5453 
672 6126955 5476 
673 6132431 5478 
674 6137909 5456 
675 6143365 5415 
676 6148780 5455 
677 6154235 5427 
678 6159662 5453 
679 6165115 5456 
680 6170571 5481 
681 6176052 5469 
682 6181521 5414 
683 6186935 5429 
684 6192364 5421 
685 6197785 5417 
686 6203202 5420 
687 6208622 5469 
688 6214091 5444 
689 6219535 5389 
690 6224924 5446 
691 6230370 5414 
692 6235784 5377 
693 6241161 5376 
694 6246537 5428 
695 6251965 5371 
696 6257336 5404 
697 6262740 5379 
698 6268119 5377 
699 6273496 5384 
700 6278880 5382 
701 6284262 5361 
702 6289623 5391 
703 6295014 5359 
704 6300373 5356 
705 6305729 5327 
706 6311056 5337 
707 6316393 5322 
708 6321715 5337 
709 6327052 5308 
710 6332360 5373 
711 6337733 5319 
712 6343052 5304 
713 6348356 5320 
714 6353676 5322 
715 6358998 5274 
716 6364272 5338 
717 6369610 5300 
718 6374910 5324 
719 6380234 5262 
720 6385496 5281 
721 6390777 5273 
722 6396050 5252 
723 6401302 5265 
724 6406567 5253 
725 6411820 5247 
726 6417067 5244 
727 6422311 5285 
728 6427596 5257 
729 6432853 5260 
730 6438113 5261 
731 6443374 5259 
732 6448633 5252 
733 6453885 5224 
734 6459109 5218 
735 6464327 5196 
736 6469523 5195 
737 6474718 5228 
738 6479946 5204 
739 6485150 5201 
740 6490351 5200 
741 6495551 5181 
742 6500732 5172 
743 6505904 5200 
744 6511104 5165 
745 6516269 5182 
746 6521451 5140 
747 6526591 5106 
748 6531697 5154 
749 6536851 5149 
750 6542000 5133 
751 6547133 5120 
752 6552253 5117 
753 6557370 5093 
754 6562463 5105 
755 6567568 5144 
756 6572712 5097 
757 6577809 5133 
758 6582942 5086 
759 6588028 5119 
760 6593147 5091 
761 6598238 5114 
762 6603352 5039 
763 6608391 5073 
764 6613464 5076 
765 6618540 5093 
766 6623633 5062 
767 6628695 5047 
768 6633742 5021 
769 6638763 5108 
770 6643871 5002 
771 6648873 5008 
772 6653881 5025 
773 6658906 4995 
774 6663901 5012 
775 6668913 5014 
776 6673927 4994 
777 6678921 5018 
778 6683939 5009 
779 6688948 4988 
780 6693936 4966 
781 6698902 5003 
782 6703905 4973 
783 6708878 4969 
784 6713847 4952 
785 6718799 4959 
786 6723758 4972 
787 6728730 4950 
788 6733680 4947 
789 6738627 4924 
790 6743551 4879 
791 6748430 4898 
792 6753328 4895 
793 6758223 4969 
794 6763192 4934 
795 6768126 4873 
796 6772999 4885 
797 6777884 4848 
798 6782732 4839 
799 6787571 4856 
800 6792427 4839 
801 6797266 4847 
802 6802113 4861 
803 6806974 4851 
804 6811825 4796 
805 6816621 4832 
806 6821453 4830 
807 6826283 4832 
808 6831115 4829 
809 6835944 4819 
810 6840763 4784 
811 6845547 4812 
812 6850359 4808 
813 6855167 4786 
814 6859953 4793 
815 6864746 4819 
816 6869565 4792 
817 6874357 4808 
818 6879165 4781 
819 6883946 4806 
820 6888752 4773 
821 6893525 4797 
822 6898322 4794 
823 6903116 4786 
824 6907902 4769 
825 6912671 4771 
826 6917442 4753 
827 6922195 4731 
828 6926926 4774 
829 6931700 4730 
830 6936430 4717 
831 6941147 4774 
832 6945921 4747 
833 6950668 4732 
834 6955400 4741 
835 6960141 4748 
836 6964889 4703 
837 6969592 4745 
838 6974337 4707 
839 6979044 4729 
840 6983773 4702 
841 6988475 4703 
842 6993178 4695 
843 6997873 4672 
844 7002545 4673 
845 7007218 4684 
846 7011902 4697 
847 7016599 4692 
848 7021291 4715 
849 7026006 4670 
850 7030676 4697 
851 7035373 4698 
852 7040071 4692 
853 7044763 4666 
854 7049429 4708 
855 7054137 4656 
856 7058793 4675 
857 7063468 4639 
858 7068107 4634 
859 7072741 4701 
860 7077442 4654 
861 7082096 4646 
862 7086742 4625 
863 7091367 4625 
864 7095992 4621 
865 7100613 4639 
866 7105252 4638 
867 7109890 4620 
868 7114510 4601 
869 7119111 4605 
870 7123716 4600 
871 7128316 4598 
872 7132914 4629 
873 7137543 4589 
874 7142132 4630 
875 7146762 4582 
876 7151344 4608 
877 7155952 4617 
878 7160569 4579 
879 7165148 4574 
880 7169722 4575 
881 7174297 4596 
882 7178893 4571 
883 7183464 4595 
884 7188059 4589 
885 7192648 4586 
886 7197234 4567 
887 7201801 4589 
888 7206390 4560 
889 7210950 4547 
890 7215497 4546 
891 7220043 4531 
892 7224574 4509 
893 7229083 4507 
894 7233590 4484 
895 7238074 4512 
896 7242586 4504 
897 7247090 4517 
898 7251607 4548 
899 7256155 4506 
900 7260661 4515 
901 7265176 4524 
902 7269700 4491 
903 7274191 4497 
904 7278688 4498 
905 7283186 4493 
906 7287679 4478 
907 7292157 4463 
908 7296620 4469 
909 7301089 4479 
910 7305568 4446 
911 7310014 4488 
912 7314502 4467 
913 7318969 4451 
914 7323420 4439 
915 7327859 4464 
916 7332323 4448 
917 7336771 4487 
918 7341258 4443 
919 7345701 4458 
920 7350159 4413 
921 7354572 4438 
922 7359010 4439 
923 7363449 4442 
924 7367891 4427 
925 7372318 4389 
926 7376707 4440 
927 7381147 4394 
928 7385541 4404 
929 7389945 4403 
930 7394348 4427 
931 7398775 4418 
932 7403193 4405 
933 7407598 4407 
934 7412005 4370 
935 7416375 4398 
936 7420773 4380 
937 7425153 4376 
938 7429529 4384 
939 7433913 4392 
940 7438305 4409 
941 7442714 4370 
942 7447084 4404 
943 7451488 4381 
944 7455869 4337 
945 7460206 4389 
946 7464595 4365 
947 7468960 4405 
948 7473365 4375 
949 7477740 4371 
950 7482111 4380 
951 7486491 4376 
952 7490867 4334 
953 7495201 4331 
954 7499532 4340 
955 7503872 4403 
956 7508275 4315 
957 7512590 4338 
958 7516928 4332 
959 7521260 4331 
960 7525591 4313 
961 7529904 4311 
962 7534215 4321 
963 7538536 4318 
964 7542854 4292 
965 7547146 4305 
966 7551451 4285 
967 7555736 4279 
968 7560015 4272 
969 7564287 4322 
970 7568609 4311 
971 7572920 4301 
972 7577221 4296 
973 7581517 4272 
974 7585789 4295 
975 7590084 4257 
976 7594341 4260 
977 7598601 4242 
978 7602843 4273 
979 7607116 4237 
980 7611353 4254 
981 7615607 4249 
982 7619856 4231 
983 7624087 4222 
984 7628309 4233 
985 7632542 4231 
986 7636773 4223 
987 7640996 4223 
988 7645219 4250 
989 7649469 4211 
990 7653680 4235 
991 7657915 4202 
992 7662117 4196 
993 7666313 4234 
994 7670547 4224 
995 7674771 4236 
996 7679007 4202 
997 7683209 4184 
998 7687393 4218 
999 7691611 4176 
1000 7695787 4199 
1001 7699986 4168 
1002 7704154 4181 
1003 7708335 4182 
1004 7712517 4191 
1005 7716708 4198 
1006 7720906 4164 
1007 7725070 4175 
1008 7729245 4170 
1009 7733415 4171 
1010 7737586 4145 
1011 7741731 4152 
1012 7745883 4150 
1013 7750033 4165 
1014 7754198 4137 
1015 7758335 4164 
1016 7762499 4128 
1017 7766627 4111 
1018 7770738 4178 
1019 7774916 4116 
1020 7779032 4162 
1021 7783194 4138 
1022 7787332 4114 
1023 7791446 4107 
1024 7795553 4104 
1025 7799657 4102 
1026 7803759 4083 
1027 7807842 4090 
1028 7811932 4072 
1029 7816004 4113 
1030 7820117 4052 
1031 7824169 4061 
1032 7828230 4111 
1033 7832341 4049 
1034 7836390 4069 
1035 7840459 4050 
1036 7844509 4086 
1037 7848595 4050 
1038 7852645 4060 
1039 7856705 4077 
1040 7860782 4097 
1041 7864879 4104 
1042 7868983 4073 
1043 7873056 4065 
1044 7877121 4045 
1045 7881166 4067 
1046 7885233 4030 
1047 7889263 4026 
1048 7893289 4048 
1049 7897337 4030 
1050 7901367 4036 
1051 7905403 4066 
1052 7909469 4055 
1053 7913524 4053 
1054 7917577 4071 
1055 7921648 4056 
1056 7925704 4023 
1057 7929727 4034 
1058 7933761 4037 
1059 7937798 4018 
1060 7941816 4028 
1061 7945844 4040 
1062 7949884 4035 
1063 7953919 4076 
1064 7957995 4017 
1065 7962012 4010 
1066 7966022 3987 
1067 7970009 3978 
1068 7973987 3986 
1069 7977973 4009 
1070 7981982 4009 
1071 7985991 3965 
1072 7989956 4004 
1073 7993960 4006 
1074 7997966 4016 
1075 8001982 3997 
1076 8005979 3985 
1077 8009964 3993 
1078 8013957 4004 
1079 8017961 3948 
1080 8021909 3978 
1081 8025887 3963 
1082 8029850 3961 
1083 8033811 3934 
1084 8037745 3931 
1085 8041676 3975 
1086 8045651 3949 
1087 8049600 3970 
1088 8053570 3948 
1089 8057518 3902 
1090 8061420 3922 
1091 8065342 3931 
1092 8069273 3936 
1093 8073209 3942 
1094 8077151 3977 
1095 8081128 3917 
1096 8085045 3960 
1097 8089005 3931 
1098 8092936 3906 
1099 8096842 3884 
1100 8100726 3921 
1101 8104647 3916 
1102 8108563 3917 
1103 8112480 3930 
1104 8116410 3903 
1105 8120313 3898 
1106 8124211 3896 
1107 8128107 3875 
1108 8131982 3874 
1109 8135856 3846 
1110 8139702 3896 
1111 8143598 3866 
1112 8147464 3851 
1113 8151315 3893 
1114 8155208 3894 
1115 8159102 3879 
1116 8162981 3875 
1117 8166856 3900 
1118 8170756 3884 
1119 8174640 3839 
1120 8178479 3873 
1121 8182352 3851 
1122 8186203 3853 
1123 8190056 3839 
1124 8193895 3846 
1125 8197741 3823 
1126 8201564 3830 
1127 8205394 3838 
1128 8209232 3838 
1129 8213070 3852 
1130 8216922 3808 
1131 8220730 3872 
1132 8224602 3825 
1133 8228427 3813 
1134 8232240 3850 
1135 8236090 3823 
1136 8239913 3878 
1137 8243791 3823 
1138 8247614 3830 
1139 8251444 3816 
1140 8255260 3798 
1141 8259058 3836 
1142 8262894 3849 
1143 8266743 3796 
1144 8270539 3802 
1145 8274341 3792 
1146 8278133 3817 
1147 8281950 3805 
1148 8285755 3801 
1149 8289556 3808 
1150 8293364 3797 
1151 8297161 3803 
1152 8300964 3791 
1153 8304755 3786 
1154 8308541 3831 
1155 8312372 3791 
1156 8316163 3787 
1157 8319950 3787 
1158 8323737 3810 
1159 8327547 3806 
1160 8331353 3821 
1161 8335174 3762 
1162 8338936 3775 
1163 8342711 3777 
1164 8346488 3770 
1165 8350258 3772 
1166 8354030 3745 
1167 8357775 3758 
1168 8361533 3768 
1169 8365301 3748 
1170 8369049 3766 
1171 8372815 3771 
1172 8376586 3757 
1173 8380343 3792 
1174 8384135 3725 
1175 8387860 3760 
1176 8391620 3746 
1177 8395366 3760 
1178 8399126 3743 
1179 8402869 3803 
1180 8406672 3748 
1181 8410420 3715 
1182 8414135 3742 
1183 8417877 3749 
1184 8421626 3768 
1185 8425394 3717 
1186 8429111 3724 
1187 8432835 3722 
1188 8436557 3747 
1189 8440304 3693 
1190 8443997 3721 
1191 8447718 3717 
1192 8451435 3707 
1193 8455142 3684 
1194 8458826 3702 
1195 8462528 3725 
1196 8466253 3714 
1197 8469967 3697 
1198 8473664 3678 
1199 8477342 3702 
1200 8481044 3717 
1201 8484761 3692 
1202 8488453 3692 
1203 8492145 3693 
1204 8495838 3682 
1205 8499520 3650 
1206 8503170 3676 
1207 8506846 3680 
1208 8510526 3659 
1209 8514185 3687 
1210 8517872 3675 
1211 8521547 3652 
1212 8525199 3671 
1213 8528870 3659 
1214 8532529 3635 
1215 8536164 3642 
1216 8539806 3661 
1217 8543467 3632 
1218 8547099 3663 
1219 8550762 3655 
1220 8554417 3677 
1221 8558094 3675 
1222 8561769 3641 
1223 8565410 3674 
1224 8569084 3658 
1225 8572742 3615 
1226 8576357 3636 
1227 8579993 3673 
1228 8583666 3615 
1229 8587281 3618 
1230 8590899 3628 
1231 8594527 3646 
1232 8598173 3639 
1233 8601812 3628 
1234 8605440 3650 
1235 8609090 3611 
1236 8612701 3623 
1237 8616324 3593 
1238 8619917 3620 
1239 8623537 3623 
1240 8627160 3622 
1241 8630782 3596 
1242 8634378 3631 
1243 8638009 3577 
1244 8641586 3590 
1245 8645176 3594 
1246 8648770 3568 
1247 8652338 3597 
1248 8655935 3595 
1249 8659530 3589 
1250 8663119 3627 
1251 8666746 3574 
1252 8670320 3599 
1253 8673919 3574 
1254 8677493 3592 
1255 8681085 3583 
1256 8684668 3570 
1257 8688238 3587 
1258 8691825 3560 
1259 8695385 3583 
1260 8698968 3547 
1261 8702515 3583 
1262 8706098 3586 
1263 8709684 3545 
1264 8713229 3605 
1265 8716834 3562 
1266 8720396 3545 
1267 8723941 3554 
1268 8727495 3537 
1269 8731032 3543 
1270 8734575 3536 
1271 8738111 3555 
1272 8741666 3527 
1273 8745193 3559 
1274 8748752 3547 
1275 8752299 3536 
1276 8755835 3538 
1277 8759373 3518 
1278 8762891 3549 
1279 8766440 3540 
1280 8769980 3526 
1281 8773506 3517 
1282 8777023 3521 
1283 8780544 3495 
1284 8784039 3510 
1285 8787549 3515 
1286 8791064 3487 
1287 8794551 3527 
1288 8798078 3524 
1289 8801602 3552 
1290 8805154 3496 
1291 8808650 3512 
1292 8812162 3499 
1293 8815661 3503 
1294 8819164 3515 
1295 8822679 3506 
1296 8826185 3480 
1297 8829665 3481 
1298 8833146 3467 
1299 8836613 3506 
1300 8840119 3517 
1301 8843636 3489 
1302 8847125 3473 
1303 8850598 3492 
1304 8854090 3506 
1305 8857596 3481 
1306 8861077 3483 
1307 8864560 3464 
1308 8868024 3452 
1309 8871476 3460 
1310 8874936 3446 
1311 8878382 3435 
1312 8881817 3465 
1313 8885282 3465 
1314 8888747 3442 
1315 8892189 3431 
1316 8895620 3454 
1317 8899074 3466 
1318 8902540 3472 
1319 8906012 3462 
1320 8909474 3470 
1321 8912944 3462 
1322 8916406 3503 
1323 8919909 3449 
1324 8923358 3464 
1325 8926822 3425 
1326 8930247 3432 
1327 8933679 3413 
1328 8937092 3461 
1329 8940553 3430 
1330 8943983 3414 
1331 8947397 3399 
1332 8950796 3420 
1333 8954216 3419 
1334 8957635 3437 
1335 8961072 3430 
1336 8964502 3422 
1337 8967924 3421 
1338 8971345 3418 
1339 8974763 3402 
1340 8978165 3368 
1341 8981533 3424 
1342 8984957 3395 
1343 8988352 3397 
1344 8991749 3372 
1345 8995121 3431 
1346 8998552 3378 
1347 9001930 3376 
1348 9005306 3405 
1349 9008711 3400 
1350 9012111 3371 
1351 9015482 3386 
1352 9018868 3398 
1353 9022266 3348 
1354 9025614 3410 
1355 9029024 3383 
1356 9032407 3423 
1357 9035830 3320 
1358 9039150 3364 
1359 9042514 3376 
1360 9045890 3349 
1361 9049239 3388 
1362 9052627 3386 
1363 9056013 3376 
1364 9059389 3355 
1365 9062744 3360 
1366 9066104 3355 
1367 9069459 3338 
